Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1201EE33,1,2012,CH101,8,BC,CORE
1201EE33,1,2012,CH110,3,BB,CORE
1201EE33,1,2012,EE101,8,CC,CORE
1201EE33,1,2012,HS101,6,BC,CORE
1201EE33,1,2012,MA101,8,CC,CORE
1201EE33,1,2012,ME110,3,BB,CORE
1201EE33,1,2012,ME111,7,CC,CORE
1201EE33,1,2012,PH101,6,CD,CORE
1201EE33,2,2012,CH102,6,BC,CORE
1201EE33,2,2012,CS101,6,BC,CORE
1201EE33,2,2012,CS110,3,AB,CORE
1201EE33,2,2012,EE102,4,AB,CORE
1201EE33,2,2012,MA102,8,CC,CORE
1201EE33,2,2012,ME101,8,CC,CORE
1201EE33,2,2012,PH102,6,DD,CORE
1201EE33,2,2012,PH110,3,AB,CORE
1201EE33,3,2013,CS201,9,BC,CORE
1201EE33,3,2013,EE200,6,BB,CORE
1201EE33,3,2013,EE201,6,BC,CORE
1201EE33,3,2013,EE202,3,BB,CORE
1201EE33,3,2013,EE220,8,BB,CORE
1201EE33,3,2013,HS201,6,AB,HS Elective
1201EE33,3,2013,MA201,8,CC,CORE
1201EE33,4,2014,CH201,6,AB,Science Elective
1201EE33,4,2014,EE203,6,BB,CORE
1201EE33,4,2014,EE204,3,AB,CORE
1201EE33,4,2014,EE230,8,BC,CORE
1201EE33,4,2014,EE280,6,BB,CORE
1201EE33,4,2014,EE281,3,BB,CORE
1201EE33,4,2014,HS202,6,BB,HS Elective
1201EE33,4,2014,MA225,8,CC,CORE
1201EE33,5,2014,CE315,6,CC,Open Elective
1201EE33,5,2014,EE310,6,BB,CORE
1201EE33,5,2014,EE311,3,BB,CORE
1201EE33,5,2014,EE320,6,BB,CORE
1201EE33,5,2014,EE331,3,AB,CORE
1201EE33,5,2014,EE350,6,CC,CORE
1201EE33,5,2014,EE370,6,BC,CORE
1201EE33,5,2014,EE371,3,AB,CORE
1201EE33,5,2014,EE380,6,BB,CORE
1201EE33,6,2015,EE304,4,BC,CORE
1201EE33,6,2015,EE321,3,AB,CORE
1201EE33,6,2015,EE322,6,BC,CORE
1201EE33,6,2015,EE340,6,BB,CORE
1201EE33,6,2015,EE351,6,BB,CORE
1201EE33,6,2015,EE360,6,BB,CORE
1201EE33,6,2015,EE361,3,BB,CORE
1201EE33,6,2015,HS331,6,BB,HS Elective
1201EE33,7,2015,EE400,2,AB,CORE
1201EE33,7,2015,EE480,6,BC,CORE
1201EE33,7,2015,EE481,6,BC,CORE
1201EE33,7,2015,EE482,3,BB,CORE
1201EE33,7,2015,EE498,10,BB,CORE
1201EE33,7,2015,EE534,6,BC,Departmental Elective - I
1201EE33,7,2015,EE535,6,BB,Departmental Elective - II
1201EE33,7,2015,PH401,6,CC,Open Elective - I
1201EE33,8,2016,EE499,14,AB,CORE
1201EE33,8,2016,EE508,6,BB,Departmental Elective II
1201EE33,8,2016,EE537,6,BB,Departmental Elective III
1201EE33,8,2016,HS441,6,AB,HSS Electives
1201EE33,8,2016,MA508,6,AB,Open Electives II
