Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
0801EE26,1,2008,CH101,8,BC,CORE
0801EE26,1,2008,CH110,3,AB,CORE
0801EE26,1,2008,EE101,8,CC,CORE
0801EE26,1,2008,HS101,6,BB,CORE
0801EE26,1,2008,MA101,8,CD,CORE
0801EE26,1,2008,ME111,7,BC,CORE
0801EE26,1,2008,PH101,6,CD,CORE
0801EE26,1,2008,PH110,3,AA,CORE
0801EE26,2,2008,CH102,6,CC,CORE
0801EE26,2,2008,CS101,6,CC,CORE
0801EE26,2,2008,CS110,3,CC,CORE
0801EE26,2,2008,EE102,4,BC,CORE
0801EE26,2,2008,MA102,8,CD,CORE
0801EE26,2,2008,ME101,8,BC,CORE
0801EE26,2,2008,ME110,3,AA,CORE
0801EE26,2,2008,PH102,6,CD,CORE
0801EE26,3,2009,CS201,9,CC,CORE
0801EE26,3,2009,EE200,6,BC,CORE
0801EE26,3,2009,EE201,6,CD,CORE
0801EE26,3,2009,EE202,3,AB,CORE
0801EE26,3,2009,EE220,8,CD,CORE
0801EE26,3,2009,HS221,6,BB,HS Elective
0801EE26,3,2009,MA201,8,CC,CORE
0801EE26,4,2009,EE203,6,CC,CORE
0801EE26,4,2009,EE204,3,AB,CORE
0801EE26,4,2009,EE230,8,BC,CORE
0801EE26,4,2009,EE280,6,DD,CORE
0801EE26,4,2009,EE281,3,CC,CORE
0801EE26,4,2009,HS223,6,BC,HS ELECTIVE
0801EE26,4,2009,MA225,8,CC,CORE
0801EE26,4,2009,MA251,6,DD,Elective-Sc.
0801EE26,5,2010,EE310,6,CC,CORE
0801EE26,5,2010,EE311,3,BC,CORE
0801EE26,5,2010,EE320,6,DD,CORE
0801EE26,5,2010,EE331,3,BB,CORE
0801EE26,5,2010,EE350,6,CD,CORE
0801EE26,5,2010,EE370,6,DD,CORE
0801EE26,5,2010,EE371,3,BB,CORE
0801EE26,5,2010,EE380,6,CD,CORE
0801EE26,6,2010,EE304,4,BB,CORE
0801EE26,6,2010,EE321,3,BB,CORE
0801EE26,6,2010,EE322,6,CD,CORE
0801EE26,6,2010,EE340,6,DD,CORE
0801EE26,6,2010,EE351,6,DD,CORE
0801EE26,6,2010,EE360,6,DD,CORE
0801EE26,6,2010,EE361,3,CC,CORE
0801EE26,6,2010,HS331,6,BB,HS Elective
0801EE26,7,2011,EE400,2,AA,CORE
0801EE26,7,2011,EE430,6,DD,DEPARTMENTAL ELECTIVE - I
0801EE26,7,2011,EE480,6,CD,CORE
0801EE26,7,2011,EE481,6,CD,CORE
0801EE26,7,2011,EE482,3,CD,CORE
0801EE26,7,2011,EE490,6,CD,DEPARTMENTAL ELECTIVE - II
0801EE26,7,2011,EE498,10,AB,CORE
0801EE26,7,2011,PH402,6,BC,OPEN ELECTIVE - I
0801EE26,8,2011,EE483,6,CC,Departmental Elective - III
0801EE26,8,2011,EE491,6,BC,Departmental Elective - IV
0801EE26,8,2011,EE499,14,BC,CORE
0801EE26,8,2011,HS441,6,CC,HSS Elective
0801EE26,8,2011,PH403,6,BB,Open Elective - II
