Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1001CS14,1,2010,CH101,8,CD,CORE
1001CS14,1,2010,CH110,3,BC,CORE
1001CS14,1,2010,EE101,8,BC,CORE
1001CS14,1,2010,HS101,6,CC,CORE
1001CS14,1,2010,MA101,8,BB,CORE
1001CS14,1,2010,ME110,3,BC,CORE
1001CS14,1,2010,ME111,7,BC,CORE
1001CS14,1,2010,PH101,6,CC,CORE
1001CS14,2,2010,CH102,6,CD,CORE
1001CS14,2,2010,CS101,6,BC,CORE
1001CS14,2,2010,CS110,3,AB,CORE
1001CS14,2,2010,EE102,4,BB,CORE
1001CS14,2,2010,MA102,8,CC,CORE
1001CS14,2,2010,ME101,8,BB,CORE
1001CS14,2,2010,PH102,6,CC,CORE
1001CS14,2,2010,PH110,3,BB,CORE
1001CS14,3,2011,CS201,9,BB,CORE
1001CS14,3,2011,CS203,6,BC,CORE
1001CS14,3,2011,CS221,6,BC,CORE
1001CS14,3,2011,EE220,8,BC,CORE
1001CS14,3,2011,HS201,6,BC,HS ELECTIVE
1001CS14,3,2011,MA201,8,CD,CORE
1001CS14,4,2011,CS204,6,BC,CORE
1001CS14,4,2011,CS222,6,BB,CORE
1001CS14,4,2011,CS223,3,BB,CORE
1001CS14,4,2011,CS241,7,BB,CORE
1001CS14,4,2011,CS242,5,AB,CORE
1001CS14,4,2011,HS202,6,BC,HSS Elective
1001CS14,4,2011,MA214,6,BC,Science Elective
1001CS14,4,2011,MA225,8,BC,CORE
1001CS14,5,2012,CS301,6,BC,CORE
1001CS14,5,2012,CS331,8,CC,CORE
1001CS14,5,2012,CS341,6,BC,CORE
1001CS14,5,2012,CS342,5,BB,CORE
1001CS14,5,2012,CS343,6,CC,CORE
1001CS14,5,2012,CS344,6,CC,CORE
1001CS14,5,2012,CS345,5,BB,CORE
1001CS14,6,2012,CS302,6,BC,CORE
1001CS14,6,2012,CS346,6,CC,CORE
1001CS14,6,2012,CS347,3,BB,CORE
1001CS14,6,2012,CS348,8,BC,CORE
1001CS14,6,2012,CS362,8,CD,CORE
1001CS14,6,2012,CS399,3,BB,CORE
1001CS14,6,2012,HS331,6,CD,HS Elective
1001CS14,7,2013,CS400,2,BB,CORE
1001CS14,7,2013,CS421,6,DD,CORE
1001CS14,7,2013,CS422,5,CD,CORE
1001CS14,7,2013,CS498,10,CC,CORE
1001CS14,7,2013,CS543,6,CC,ELECTIVE
1001CS14,7,2013,CS561,6,BC,ELECTIVE
1001CS14,7,2013,MA410,6,BB,Open Elective - I
1001CS14,8,2014,CS499,16,CC,CORE
1001CS14,8,2014,CS502,6,CD,Departmental Elective - IV
1001CS14,8,2014,CS548,6,DD,Departmental Elective - III
1001CS14,8,2014,HS441,6,DD,HS Elective
1001CS14,8,2014,PH403,6,CC,Open Elective - II
