Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1201ME27,1,2012,CH101,8,AB,CORE
1201ME27,1,2012,CH110,3,BB,CORE
1201ME27,1,2012,EE101,8,BB,CORE
1201ME27,1,2012,HS101,6,CC,CORE
1201ME27,1,2012,MA101,8,BC,CORE
1201ME27,1,2012,ME110,3,BB,CORE
1201ME27,1,2012,ME111,7,CC,CORE
1201ME27,1,2012,PH101,6,CC,CORE
1201ME27,2,2012,CH102,6,BC,CORE
1201ME27,2,2012,CS101,6,BC,CORE
1201ME27,2,2012,CS110,3,BC,CORE
1201ME27,2,2012,EE102,4,BC,CORE
1201ME27,2,2012,MA102,8,CC,CORE
1201ME27,2,2012,ME101,8,BC,CORE
1201ME27,2,2012,PH102,6,CD,CORE
1201ME27,2,2012,PH110,3,AB,CORE
1201ME27,3,2013,CS201,9,CD,CORE
1201ME27,3,2013,HS231,6,BC,HS Elective
1201ME27,3,2013,MA201,8,CC,CORE
1201ME27,3,2013,ME201,6,DD,CORE
1201ME27,3,2013,ME204,6,BC,CORE
1201ME27,3,2013,ME205,8,BB,CORE
1201ME27,3,2013,ME211,4,BC,CORE
1201ME27,4,2014,CH201,6,AA,Science Elective
1201ME27,4,2014,EE280,6,DD,CORE
1201ME27,4,2014,EE281,3,BC,CORE
1201ME27,4,2014,HS232,6,BB,HS Elective
1201ME27,4,2014,ME202,6,CC,CORE
1201ME27,4,2014,ME203,6,DD,CORE
1201ME27,4,2014,ME206,6,CC,CORE
1201ME27,4,2014,ME210,6,AB,CORE
1201ME27,4,2014,ME212,4,AB,CORE
1201ME27,5,2014,CE315,6,CD,Open Elective
1201ME27,5,2014,ME301,8,DD,CORE
1201ME27,5,2014,ME302,6,DD,CORE
1201ME27,5,2014,ME303,8,DD,CORE
1201ME27,5,2014,ME304,6,DD,CORE
1201ME27,5,2014,ME305,8,DD,CORE
1201ME27,5,2014,ME310,4,CC,CORE
1201ME27,5,2014,ME321,6,CD,CORE
1201ME27,6,2015,HS311,6,BC,HS Elective
1201ME27,6,2015,ME306,8,DD,CORE
1201ME27,6,2015,ME307,8,DD,CORE
1201ME27,6,2015,ME308,6,DD,CORE
1201ME27,6,2015,ME309,8,DD,CORE
1201ME27,6,2015,ME311,4,BB,CORE
1201ME27,6,2015,ME322,6,DD,CORE
1201ME27,7,2015,ME400,2,CC,CORE
1201ME27,7,2015,ME401,8,DD,CORE
1201ME27,7,2015,ME411,4,AB,CORE
1201ME27,7,2015,ME498,8,CC,CORE
1201ME27,7,2015,ME503,6,DD,Departmental Elective - I
1201ME27,7,2015,ME533,6,DD,Departmental Elective - II
1201ME27,7,2015,PH401,6,CC,Open Elective - I
1201ME27,8,2016,HS441,6,CC,HSS Electives
1201ME27,8,2016,MA508,6,CC,Open Electives II
1201ME27,8,2016,ME447,6,DD,Departmental Elective III
1201ME27,8,2016,ME499,16,BB,CORE
1201ME27,8,2016,ME537,6,DD,Departmental Elective II
